"name","M12D1","M12D10","M12D11","M12D12","M12D13","M12D14","M12D15","M12D16","M12D17","M12D18","M12D19","M12D2","M12D20","M12D21","M12D22","M12D23","M12D24","M12D25","M12D26","M12D27","M12D28","M12D29","M12D3","M12D30","M12D31","M12D4","M12D5","M12D6","M12D7","M12D8","M12D9","M1D1","M1D10","M1D11","M1D12","M1D13","M1D14","M1D15","M1D16","M1D17","M1D18","M1D19","M1D2","M1D20","M1D21","M1D22","M1D23","M1D24","M1D25","M1D26","M1D27","M1D28","M1D29","M1D3","M1D30","M1D31","M1D4","M1D5","M1D6","M1D7","M1D8","M1D9","M2D1","M2D10","M2D11","M2D12","M2D13","M2D14","M2D15","M2D16","M2D17","M2D18","M2D19","M2D2","M2D20","M2D21","M2D22","M2D23","M2D24","M2D25","M2D26","M2D27","M2D28","M2D29","M2D3","M2D4","M2D5","M2D6","M2D7","M2D8","M2D9","M3D1","lat","lon"
"대왕판교로(백현동)",34.9545454545455,65.9130434782609,91.8333333333333,57.6666666666667,35,22.3333333333333,20.6086956521739,23.4166666666667,31.875,34.4583333333333,33,32.7916666666667,26.5,36.5,42.2608695652174,60.3636363636364,57.4166666666667,25.25,49.4583333333333,59.9166666666667,61.3333333333333,61.0833333333333,29.3333333333333,28.5,26.5833333333333,32.3333333333333,38.3333333333333,39.7083333333333,53.2083333333333,26.25,41.5833333333333,33.4583333333333,67.0434782608696,54.9583333333333,45.5,28.5909090909091,36.75,40.7916666666667,45.8333333333333,56.6666666666667,63.0833333333333,59.2916666666667,59.2916666666667,55.1666666666667,49.875,54.2083333333333,58,67.3333333333333,50.4583333333333,25.875,10,16.4545454545455,21.125,72.0833333333333,22.5217391304348,36.2916666666667,55.4090909090909,44.8333333333333,43.2916666666667,12.9583333333333,28.5,50.625,70.4166666666667,46.4166666666667,53.375,41.3478260869565,63.6086956521739,82.3333333333333,68.7083333333333,24.625,34.3913043478261,29.0416666666667,29.7916666666667,69.7916666666667,51.125,52.7916666666667,72.125,27.0833333333333,37.4285714285714,22.875,22.4583333333333,19.875,31.9166666666667,24.9583333333333,29.3636363636364,31.7619047619048,26.4583333333333,43.4583333333333,40.5833333333333,38.875,34.8333333333333,24,37.3825762,127.1027442
"도봉구",27.3478260869565,62.9166666666667,98.5416666666667,53.5,33.25,15.304347826087,10.5555555555556,15.3157894736842,22.7826086956522,30.4090909090909,18.1739130434783,31.0833333333333,21.125,36.0416666666667,44.2083333333333,63.6666666666667,60.75,21.1304347826087,47.4166666666667,60.2916666666667,58.8333333333333,60.7916666666667,22.3478260869565,29.8333333333333,20.25,28.6666666666667,30.7826086956522,42,49.375,19.5416666666667,34.4166666666667,30.0833333333333,60.8333333333333,45.5416666666667,43.8333333333333,21.4583333333333,28.4166666666667,33.9583333333333,40.6666666666667,57.2173913043478,60.1666666666667,52.1666666666667,53.2083333333333,47.2083333333333,38.6818181818182,41.25,60.875,60.9130434782609,45.375,21.7916666666667,5.66666666666667,8.7,12.7916666666667,56.0416666666667,12.4347826086957,22.125,50.1666666666667,51.125,36.875,8.08695652173913,20.4761904761905,41.4347826086956,64.875,46.8181818181818,52.1666666666667,46.375,61.5454545454545,75.1666666666667,58.2916666666667,21.1739130434783,24.9565217391304,18.4347826086957,27.4166666666667,67.1666666666667,57.4545454545455,61.1363636363636,66.9130434782609,18.8333333333333,33.375,22.25,12.6086956521739,10.5416666666667,21.4210526315789,21.6315789473684,20.625,21.9130434782609,19.7727272727273,34.3333333333333,33.125,34.7391304347826,32.9583333333333,16,37.654278,127.029333
"도산대로",37.6818181818182,69.2083333333333,113.916666666667,57.9583333333333,39.75,27.1304347826087,23.375,26.3333333333333,32.2173913043478,38.5,31,38.6666666666667,29.8333333333333,43.375,54.4166666666667,72.4583333333333,65.625,29.1666666666667,59.8333333333333,71.7916666666667,68.1666666666667,73.125,30.2083333333333,38.6666666666667,31.0416666666667,34.4166666666667,43.4166666666667,50.625,59.1666666666667,27.0416666666667,47.3333333333333,32.4166666666667,58.375,53.8333333333333,41.5,24.7083333333333,31.1666666666667,36.0416666666667,40.6521739130435,54.9583333333333,62.7083333333333,57.9583333333333,58.375,52.9583333333333,41.9583333333333,45.9583333333333,61.125,67.75,47.2083333333333,27.375,9.20833333333333,11.1666666666667,17.5909090909091,65.6666666666667,18.2083333333333,27.0416666666667,58.0416666666667,51.7083333333333,39.8333333333333,9.82608695652174,24.7727272727273,46.5416666666667,62.75,48.1666666666667,58.1666666666667,46.9583333333333,68.0416666666667,80.7083333333333,59.7916666666667,21.6666666666667,27.2916666666667,21.5,33.8636363636364,65.0416666666667,58.0416666666667,58.3333333333333,70.9166666666667,21.875,37.4583333333333,20.8695652173913,19,14.0416666666667,26,26.3333333333333,24.7083333333333,22.8333333333333,24.625,37.9545454545455,35.6666666666667,38.9583333333333,32.6666666666667,28,37.516083,127.019694
"동구동",42.8260869565217,73.2727272727273,113.333333333333,72.0416666666667,38.9583333333333,20.625,18.75,27.6521739130435,38.75,37.4166666666667,28.8333333333333,42.4583333333333,29.9166666666667,42.25,58.0833333333333,76.7083333333333,65.4166666666667,31.625,62.625,67.125,63.5,66.5416666666667,33,37.9166666666667,30.4166666666667,41.5,45.1666666666667,50.9583333333333,55.5833333333333,32,56.0416666666667,36.4166666666667,68.7391304347826,59.4583333333333,54.875,32.5416666666667,41.625,47.2083333333333,53.9166666666667,67.5,75.9583333333333,63.875,64.1739130434783,68.75,54.4583333333333,66.0416666666667,71.1304347826087,74.7916666666667,51.625,28.25,15.9583333333333,20.9583333333333,23.7916666666667,76.0416666666667,23.6521739130435,32.1666666666667,65,59.75,53.9583333333333,13.5833333333333,26.2916666666667,50.0416666666667,75.5833333333333,58,67.6666666666667,63.2727272727273,65.2083333333333,87.4166666666667,71.0833333333333,24.6086956521739,26.875,28.125,40.7083333333333,76.4166666666667,65,68,69.5416666666667,28.9166666666667,45.5,28.7916666666667,22.75,19.3333333333333,30.5416666666667,28.6666666666667,25.875,34.5416666666667,25.25,39.2173913043478,42.125,36.7916666666667,43.5,40,37.6187,127.1383
"동대문구",28.8947368421053,58.8333333333333,98.9583333333333,50.4166666666667,32.5833333333333,18.1666666666667,16.125,19.1666666666667,27.6190476190476,29.875,22.2083333333333,29.4166666666667,21.5416666666667,33.5833333333333,46.5416666666667,63.125,57.9166666666667,23.625,48.0416666666667,58.7916666666667,59.4583333333333,59.1666666666667,21.9166666666667,29.9583333333333,21.25,26.375,31.625,41.625,49.375,19.625,35.1666666666667,31.875,63.4583333333333,49,43.375,23.6818181818182,26.2083333333333,33.4166666666667,40.5416666666667,52.9583333333333,58.375,55.1666666666667,53.9,51.0833333333333,37.5,40.25,59.2916666666667,64.625,45.5416666666667,25.25,10.3333333333333,11.6086956521739,16.7916666666667,60,17.0416666666667,23.75,51.3333333333333,48.2083333333333,39.7083333333333,11.5833333333333,22.9166666666667,46.3333333333333,62.6666666666667,45.0833333333333,51.4583333333333,49.9583333333333,68.0416666666667,83.25,63.875,23.7916666666667,27.125,19.9583333333333,28.2272727272727,70.6666666666667,53.2083333333333,60.1666666666667,64.375,21.2083333333333,32,22.4583333333333,15.375,12,22.25,22.4583333333333,23.5833333333333,22.6666666666667,20,32.75,31.125,36.5,33.4583333333333,28,37.576169,127.029642
"동작구",36.3478260869565,61.75,111.833333333333,59.9166666666667,38.0416666666667,26,22.1904761904762,22.0833333333333,28.5416666666667,34.2083333333333,30.25,38.695652173913,27.75,39.9583333333333,48.6666666666667,66.9583333333333,63.2083333333333,28.2916666666667,54.9583333333333,65.0833333333333,63.125,66.75,30.5,35.625,29.5833333333333,33.7083333333333,38.0833333333333,43.0416666666667,61.3333333333333,27.4166666666667,38.5,38.7916666666667,74.4347826086957,62.4782608695652,54.5833333333333,29.9166666666667,38.2916666666667,43.8333333333333,47.375,65.8333333333333,75.1666666666667,75.1666666666667,63.625,60.1666666666667,54.4166666666667,58.1666666666667,65.7142857142857,83.5833333333333,59.7083333333333,35.7916666666667,13.875,15.25,20.25,82.1666666666667,21.8333333333333,32.8333333333333,67.8333333333333,64.0416666666667,55.75,12.1666666666667,33.7083333333333,60.875,74.6666666666667,52.4166666666667,65.8095238095238,56.75,76,91.7083333333333,72.75,31.1111111111111,39.7333333333333,28.7083333333333,37.7916666666667,79.1666666666667,69.9523809523809,63.25,84.9583333333333,27.8333333333333,38.875,22.8333333333333,21.6666666666667,17.0416666666667,28.7916666666667,27.25,32.0909090909091,29.75,27.0833333333333,46.5833333333333,44,48.2083333333333,41.4166666666667,33,37.480989,126.971547
"동작대로 중앙차로",NA,63.2083333333333,108.75,56.8333333333333,35.5416666666667,27.125,22.9166666666667,23.2083333333333,31.7727272727273,35.0833333333333,33.75,NA,29.7083333333333,40.9166666666667,51.375,68.5833333333333,62.1666666666667,31.2083333333333,55.4583333333333,67.5,66.0833333333333,69.125,24.8,34.2083333333333,29.7916666666667,32.5833333333333,36.4166666666667,42.7083333333333,59,26.7916666666667,38.3333333333333,33.5416666666667,64.125,58.4347826086956,46.5833333333333,27.9565217391304,35.7083333333333,41.2083333333333,44.6666666666667,60.695652173913,70.5416666666667,65.8333333333333,63.9583333333333,60.7391304347826,54.25,55.3913043478261,69.2083333333333,78,57.1666666666667,34.2608695652174,9.95454545454546,15.304347826087,21.7826086956522,78.9583333333333,22.0416666666667,32.7916666666667,57.9166666666667,56.6666666666667,44.6086956521739,7.20833333333333,28.5,49.9565217391304,71.4782608695652,54.1304347826087,67.9565217391304,52.8260869565217,71.6666666666667,92.3478260869565,73,25.7894736842105,28.1666666666667,29.0833333333333,38.5217391304348,71,63.9565217391304,60.2916666666667,78.2608695652174,25.0833333333333,41.9130434782609,21,24.25,19.1666666666667,28.695652173913,32.9375,30.5,25.0833333333333,30.4166666666667,45.4583333333333,42.375,40.5,37.3333333333333,39,37.492107,126.983245
"마포구",32.0434782608696,50.7083333333333,88.9583333333333,48.4166666666667,29.875,17.0952380952381,16.3333333333333,18.9583333333333,23.2916666666667,27.3636363636364,23.9583333333333,32.2916666666667,22.4583333333333,32,38.7,53,52.625,25.0833333333333,46.9166666666667,55.0416666666667,47.375,59.75,25.125,27.625,23,26.875,31.5,36.9166666666667,48.125,22.2083333333333,34.1666666666667,30.4166666666667,60.4583333333333,50.375,41.875,24.625,28.1666666666667,37.125,40.125,54.375,63,57.25,51.5,54.9545454545455,41.0833333333333,41.25,58,68.75,55.5416666666667,30.6666666666667,11.1666666666667,12.6666666666667,18.625,65.5454545454545,20.2083333333333,28.7083333333333,54.8333333333333,50,34.3333333333333,7.20833333333333,24.25,47.375,61.125,42.5,52.1666666666667,41.7826086956522,63.2173913043478,67.25,60.0952380952381,21.9545454545455,28.8181818181818,21.1666666666667,27.6086956521739,66.2083333333333,50.1764705882353,45.4375,67.2083333333333,22.3333333333333,30.0833333333333,20.25,17.2083333333333,14.3333333333333,22.0833333333333,22.75,23.9047619047619,21.9166666666667,19.2083333333333,34.3333333333333,34.8333333333333,37.695652173913,32.2083333333333,34,37.55561,126.905457
"모현읍",59.6521739130435,89.5833333333333,106.791666666667,80.0416666666667,49.2916666666667,21.125,18.7391304347826,24.6666666666667,36.0833333333333,41.25,32.5,56.4545454545455,32.2083333333333,46.6363636363636,67.8333333333333,83.0833333333333,73,30.1666666666667,75.2916666666667,89.4166666666667,87.9166666666667,80.75,56.375,32.125,31.625,52.4583333333333,68.1666666666667,60.4166666666667,77.0416666666667,40.3333333333333,70.8333333333333,41.2916666666667,73.875,69.7083333333333,52.2916666666667,31,43.8333333333333,47.4583333333333,56.7083333333333,72.875,86.0416666666667,67.7083333333333,75.8333333333333,68.8333333333333,50.8636363636364,74.5833333333333,69.4583333333333,79.2083333333333,63.625,31.7916666666667,15.4166666666667,14.4166666666667,23.625,89.1666666666667,23.9583333333333,39.875,65.9583333333333,56.7916666666667,57.1666666666667,6.54166666666667,24,49.375,80.125,58.5,66.8333333333333,60.5833333333333,72,84.375,73.75,37.7916666666667,40.8333333333333,29.375,42.0454545454545,105,69.0833333333333,79.5,76.75,27.4166666666667,45.875,25.0416666666667,21.25,25.125,40.8181818181818,28.4166666666667,32.3,38.9583333333333,22.25,41.2916666666667,55.8333333333333,41.5416666666667,39.5416666666667,52,37.329538,127.242271
"목감동",45.3636363636364,65.2916666666667,105.458333333333,75.0434782608696,35.2173913043478,23.7083333333333,25.5833333333333,26.125,43.1739130434783,37.0833333333333,33.2916666666667,49.8333333333333,30.5833333333333,53.4166666666667,61.5833333333333,74.0952380952381,63.1739130434783,36.1666666666667,66.0833333333333,68,70.4583333333333,72.2916666666667,42.4166666666667,29.2916666666667,31.3333333333333,45.6666666666667,48.5,48.0869565217391,64.6086956521739,41.2916666666667,56.4583333333333,35.0833333333333,79.4583333333333,62.25,44.9583333333333,35.4090909090909,56.8260869565217,61.5833333333333,79.7826086956522,113.708333333333,86.625,67.2916666666667,65.375,65.9166666666667,80.0869565217391,74.3333333333333,84.375,82.1666666666667,62.8333333333333,43.4583333333333,14.3333333333333,17.0833333333333,45.9130434782609,83.0416666666667,39.3333333333333,54.125,71.7916666666667,66.7916666666667,47.5,10.0454545454545,27.5833333333333,65.5217391304348,72.9583333333333,62.5833333333333,72.7916666666667,52.7916666666667,69.9166666666667,94.25,75.5,22.2916666666667,27.5652173913043,25.875,37.4166666666667,71.6086956521739,65.1304347826087,57.1739130434783,80.2083333333333,27.4166666666667,48.75,24.4583333333333,25.625,33.125,36.9090909090909,32.5833333333333,33.125,40.9473684210526,29.9166666666667,55.9166666666667,49.375,48.25,37.9166666666667,49,37.3857,126.8619
"백마로(마두역)",41.1739130434783,75.625,108.416666666667,61.25,40.0833333333333,25.2916666666667,22.0416666666667,24.6666666666667,35.5909090909091,38.5833333333333,29.9166666666667,38.5,32.3333333333333,49,57.375,71.5,65.4166666666667,32.875,61.0416666666667,68.1666666666667,66.4583333333333,74.9166666666667,29.4583333333333,38.4166666666667,29.9583333333333,41.3333333333333,46.5,55.5,59.25,29,55.7916666666667,37.9583333333333,68.3333333333333,61.7916666666667,46.1666666666667,29.6666666666667,41.1666666666667,50.7083333333333,50.6666666666667,67.0454545454545,76,68.875,64.2916666666667,62,49.5,62.375,67.7391304347826,71.6666666666667,52.8333333333333,35.4583333333333,12.5833333333333,15.5652173913043,21.3913043478261,78.5833333333333,27.2083333333333,36.9583333333333,62.375,57.0416666666667,49.7083333333333,16.7916666666667,27.125,51.9565217391304,70.9166666666667,46.6666666666667,61.6666666666667,57.8333333333333,62.7083333333333,65.4583333333333,70.9583333333333,23.0416666666667,26,21.875,27.1818181818182,68.3333333333333,70.2857142857143,65.2083333333333,72.9583333333333,27.25,38.0416666666667,27,18.7916666666667,19,33.6086956521739,28.4166666666667,24.8333333333333,27.9166666666667,24.4583333333333,38.7083333333333,37.3333333333333,40.7083333333333,34.25,32,37.6545086,126.7755571
"백석읍",36.8260869565217,84.0833333333333,106.85,61.5833333333333,36.0416666666667,18,13.4583333333333,23.0833333333333,29.625,35.9583333333333,22.4166666666667,38.695652173913,27.5416666666667,42.5833333333333,63.1666666666667,74.8333333333333,66.375,29.5416666666667,52.9583333333333,66.7083333333333,61.2916666666667,69.6666666666667,30.75,35.3333333333333,28.25,36.0416666666667,49.25,50.125,58.7916666666667,26.8333333333333,49.0416666666667,27.4583333333333,69.4583333333333,50.5,44.7083333333333,22.7916666666667,34.6363636363636,36.6666666666667,48,53,65.6666666666667,55.7083333333333,59.1739130434783,56.0416666666667,35.8333333333333,48.6666666666667,62.1304347826087,57.6666666666667,48.0416666666667,24.8333333333333,4,7,20.8333333333333,60.875,18.625,25.4166666666667,61.2916666666667,50.6666666666667,51.0833333333333,16.5833333333333,14.2083333333333,43.0416666666667,60.4166666666667,52.2083333333333,51.8333333333333,53.7916666666667,39.9090909090909,65.3333333333333,62.3333333333333,16.125,22.5,22.0833333333333,32.5833333333333,60.2916666666667,59,63.6666666666667,60.9583333333333,20.3333333333333,30.9565217391304,23.0416666666667,15.0833333333333,12.8333333333333,26.5833333333333,23.0416666666667,19.5416666666667,21.4583333333333,17.3913043478261,32.0833333333333,39.625,28.2916666666667,29.3333333333333,21,37.79239,126.987168
"백암면",42.2173913043478,73.5909090909091,96.2083333333333,67.3333333333333,47.2083333333333,24.1666666666667,21.4583333333333,22.5416666666667,30.5416666666667,39.9583333333333,29.7083333333333,34.875,32.5,50.9545454545455,68.75,80.75,67.6666666666667,25.6666666666667,55.9583333333333,93.6666666666667,86.1304347826087,81.9166666666667,35.375,31.125,29.375,32.0869565217391,55,65.375,65.6666666666667,34.375,56.0416666666667,38.875,74.5,64.9583333333333,49.0833333333333,27.6190476190476,39.625,41.2083333333333,46.9166666666667,60.4583333333333,70.9583333333333,66.2083333333333,71.5833333333333,61.9166666666667,43.125,52.0833333333333,61.5,85.4583333333333,74.125,36,10.6666666666667,9.66666666666667,16.0416666666667,78.2916666666667,21.5833333333333,36.2916666666667,61.375,67.5416666666667,64.6666666666667,8.20833333333333,21.8333333333333,47.7916666666667,74.75,47.9583333333333,72.8333333333333,57.1304347826087,68.375,70.75,62.8333333333333,49.6666666666667,34.4736842105263,25.9583333333333,38.4583333333333,86.8333333333333,72.7083333333333,87.1666666666667,78.125,29.5,45.9166666666667,28.5833333333333,15.1666666666667,24.875,38.5416666666667,37.125,31,36.125,20.875,37.0416666666667,49,42.3333333333333,40.8333333333333,74,37.1633559,127.3747489
"별내동",32.0869565217391,66.5416666666667,104.25,63.0416666666667,31.7916666666667,17.2083333333333,14.5,22.125,31.125,35.1666666666667,24.875,34.6521739130435,23.375,36.2916666666667,51,70.125,66.2083333333333,26.2173913043478,55.2083333333333,62.7916666666667,63.8333333333333,61.3333333333333,26.4583333333333,34.3333333333333,23.7083333333333,33,34.625,43.6666666666667,51.7916666666667,22.9565217391304,44.25,26.3181818181818,63.1666666666667,45.7083333333333,47.6666666666667,20.8333333333333,27.125,35.3333333333333,41.375,54.8333333333333,62.8333333333333,52.9166666666667,52.4583333333333,54.875,40.7916666666667,47.9583333333333,58.1666666666667,64.5833333333333,43,20.1666666666667,3.83333333333333,4.38095238095238,12.4782608695652,57.25,15.9545454545455,25.9166666666667,47.625,47.875,35.4583333333333,10.5833333333333,21,43.1666666666667,67.2083333333333,48.6666666666667,54.5454545454545,49.9166666666667,62.875,84.25,60.375,18.6666666666667,18.952380952381,17.9545454545455,27.5454545454545,72,59.1739130434783,65.7083333333333,67.3333333333333,18.0416666666667,34.5833333333333,22.7083333333333,11.3333333333333,8.1304347826087,21.0434782608696,21.125,18.125,23.8695652173913,14.875,30.625,32.6521739130435,29.2083333333333,28.6666666666667,26,37.652924,127.11586
"별양동",37.0869565217391,70.9166666666667,110.375,66.0416666666667,36.0416666666667,21.4545454545455,17.5833333333333,20.1666666666667,28.7083333333333,43.9375,NA,34.625,NA,39.7142857142857,49.8333333333333,80.4166666666667,74.125,28.0833333333333,63.125,71.9583333333333,72.125,74.9583333333333,26.9565217391304,34.625,29.6818181818182,34.4166666666667,43,43.5416666666667,57.1666666666667,24.8421052631579,41.5833333333333,36.5,69.25,54.5416666666667,46.9166666666667,26,36.375,42.0833333333333,44.625,62.5,69.3333333333333,73.2083333333333,67.875,70.0416666666667,48.7916666666667,56.0434782608696,66.375,77.2916666666667,56.625,29.7916666666667,11.4166666666667,14.9166666666667,20.3913043478261,77.4583333333333,20.3333333333333,39.2916666666667,63.625,47.7083333333333,47.875,9.45833333333333,29.9545454545455,51.375,78.375,50.4166666666667,61.3333333333333,50.2777777777778,74.2173913043478,87.4782608695652,69.7916666666667,42.0476190476191,67.1904761904762,28.9166666666667,32.3333333333333,69.625,58.7083333333333,54.75,87.0416666666667,25.5416666666667,38.2916666666667,20.5833333333333,18.2083333333333,18.1363636363636,27.7727272727273,23.7142857142857,45.4583333333333,37.7083333333333,24.4210526315789,47.5416666666667,41.375,50.375,39.0416666666667,29,37.423889,126.994512
"보산동",23.7391304347826,72.4166666666667,110.5,52.125,31.9583333333333,16.125,14.5,18.6666666666667,28.75,32.25,26.0833333333333,33,22.6666666666667,35.9166666666667,75.6521739130435,82.4583333333333,57.875,30.125,53.2916666666667,58.5833333333333,54.5,59.4583333333333,26.4583333333333,32.9583333333333,24.625,31.5652173913043,33.125,53.0416666666667,45.625,17.4090909090909,38.7916666666667,35.5,71.6086956521739,57.3913043478261,58.3333333333333,25.8333333333333,28.75,41.5416666666667,42.4090909090909,58,72.5416666666667,71.304347826087,66.0869565217391,67.7391304347826,47.7727272727273,49.2916666666667,60.15,62.0416666666667,41.9583333333333,21.125,8.58333333333333,9.21739130434783,28.2083333333333,71.9166666666667,21.9166666666667,38.8333333333333,52.9583333333333,41.9166666666667,58.2916666666667,10.9583333333333,19.9583333333333,49.1666666666667,77.7083333333333,45.9583333333333,59.5833333333333,61.9,64.3333333333333,66.5416666666667,59.875,21.25,25.6521739130435,25.25,31.2083333333333,61,61.4347826086956,60.9090909090909,62.375,26.7083333333333,43.6666666666667,21.6666666666667,21.9166666666667,14.2916666666667,26.2083333333333,20.9166666666667,25.5416666666667,27.5833333333333,24.6521739130435,38.5833333333333,43.5416666666667,36.75,35.7083333333333,21,37.917603,127.061291
